Name,ShortName,Region,State,Code,Visitors,Year,Area,PersonAcre
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,169960,1945,1201647.03,0.141439204
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,486834,1946,1201647.03,0.405138937
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,622363,1947,1201647.03,0.517924968
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,618033,1948,1201647.03,0.514321581
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,600690,1949,1201647.03,0.49988889
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,665039,1950,1201647.03,0.553439557
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,682152,1951,1201647.03,0.567680844
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,737159,1952,1201647.03,0.613457181
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,836878,1953,1201647.03,0.696442449
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,814700,1954,1201647.03,0.677986114
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,892400,1955,1201647.03,0.742647365
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,1033700,1956,1201647.03,0.860235971
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,1102400,1957,1201647.03,0.917407502
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,1064000,1958,1201647.03,0.885451363
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,1169400,1959,1201647.03,0.973164308
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,1187700,1960,1201647.03,0.988393405
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,1253000,1961,1201647.03,1.042735486
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,1447400,1962,1201647.03,1.204513442
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,1539500,1963,1201647.03,1.281158245
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,1576600,1964,1201647.03,1.312032536
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,1689200,1965,1201647.03,1.405737257
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,1806000,1966,1201647.03,1.502937181
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,1804900,1967,1201647.03,1.502021771
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,1986300,1968,1201647.03,1.652981242
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,2192600,1969,1201647.03,1.824662272
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,2258200,1970,1201647.03,1.87925401
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,2402100,1971,1201647.03,1.999006314
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,2698300,1972,1201647.03,2.245501327
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,1909700,1973,1201647.03,1.589235401
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,1888600,1974,1201647.03,1.571676169
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,2625100,1975,1201647.03,2.184584936
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,2791600,1976,1201647.03,2.323144759
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,2627200,1977,1201647.03,2.186332537
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,2748642,1978,1201647.03,2.287395493
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,2131716,1979,1201647.03,1.773995147
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,2304973,1980,1201647.03,1.918178086
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,2472270,1981,1201647.03,2.057401165
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,2293127,1982,1201647.03,1.90831995
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,2248082,1983,1201647.03,1.8708339
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,2173584,1984,1201647.03,1.808837326
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,2711529,1985,1201647.03,2.256510383
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,3035787,1986,1201647.03,2.526355015
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,3513030,1987,1201647.03,2.923512406
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,3859886,1988,1201647.03,3.212162893
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,3966209,1989,1201647.03,3.30064395
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,3776685,1990,1201647.03,3.142923759
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,3886031,1991,1201647.03,3.23392053
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4203545,1992,1201647.03,3.498152864
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4575602,1993,1201647.03,3.8077754
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4364316,1994,1201647.03,3.631945065
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4557645,1995,1201647.03,3.792831744
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4537703,1996,1201647.03,3.776236188
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4791668,1997,1201647.03,3.987583608
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4239682,1998,1201647.03,3.528225755
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4575124,1999,1201647.03,3.807377612
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4460228,2.00E+03,1201647.03,3.71176218
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4104809,2001,1201647.03,3.415985641
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4001974,2002,1201647.03,3.330407266
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4124900,2003,1201647.03,3.432705193
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4326234,2004,1201647.03,3.600253562
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4401522,2005,1201647.03,3.662907568
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4279439,2006,1201647.03,3.561311178
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4413668,2007,1201647.03,3.673015361
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4425314,2008,1201647.03,3.682707059
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4348068,2009,1201647.03,3.618423623
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4388386,2010,1201647.03,3.651975905
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4298178,2011,1201647.03,3.576905608
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4421352,2012,1201647.03,3.679409918
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4564840,2013,1201647.03,3.798819359
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,4756771,2014,1201647.03,3.958542635
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,5520736,2015,1201647.03,4.594307531
Grand Canyon National Park,Grand Canyon,IM,AZ,GRCA,5969811,2016,1201647.03,4.968023763
Grand Teton National Park,Grand Teton,IM,WY,GRTE,51500,1929,310043.96,0.166105477
Grand Teton National Park,Grand Teton,IM,WY,GRTE,60000,1930,310043.96,0.193520945
Grand Teton National Park,Grand Teton,IM,WY,GRTE,62000,1931,310043.96,0.199971643
Grand Teton National Park,Grand Teton,IM,WY,GRTE,40000,1932,310043.96,0.129013963
Grand Teton National Park,Grand Teton,IM,WY,GRTE,42500,1933,310043.96,0.137077336
Grand Teton National Park,Grand Teton,IM,WY,GRTE,75000,1934,310043.96,0.241901181
Grand Teton National Park,Grand Teton,IM,WY,GRTE,100000,1935,310043.96,0.322534908
Grand Teton National Park,Grand Teton,IM,WY,GRTE,125000,1936,310043.96,0.403168635
Grand Teton National Park,Grand Teton,IM,WY,GRTE,135000,1937,310043.96,0.435422125
Grand Teton National Park,Grand Teton,IM,WY,GRTE,153353,1938,310043.96,0.494616957
Grand Teton National Park,Grand Teton,IM,WY,GRTE,87133,1939,310043.96,0.281034341
Grand Teton National Park,Grand Teton,IM,WY,GRTE,103324,1940,310043.96,0.333255968
Grand Teton National Park,Grand Teton,IM,WY,GRTE,125489,1941,310043.96,0.40474583
Grand Teton National Park,Grand Teton,IM,WY,GRTE,33808,1942,310043.96,0.109042602
Grand Teton National Park,Grand Teton,IM,WY,GRTE,8203,1943,310043.96,0.026457538
Grand Teton National Park,Grand Teton,IM,WY,GRTE,19978,1944,310043.96,0.064436024
Grand Teton National Park,Grand Teton,IM,WY,GRTE,41349,1945,310043.96,0.133364959
Grand Teton National Park,Grand Teton,IM,WY,GRTE,136441,1946,310043.96,0.440069853
Grand Teton National Park,Grand Teton,IM,WY,GRTE,142975,1947,310043.96,0.461144284
Grand Teton National Park,Grand Teton,IM,WY,GRTE,153054,1948,310043.96,0.493652578
Grand Teton National Park,Grand Teton,IM,WY,GRTE,166506,1949,310043.96,0.537039973
Grand Teton National Park,Grand Teton,IM,WY,GRTE,189286,1950,310043.96,0.610513425
Grand Teton National Park,Grand Teton,IM,WY,GRTE,637785,1951,310043.96,2.057079261
